date, BAB 
03/02/1933, 0.008473328743200 
03/03/1933,-0.037525356537300 
03/15/1933,-0.061244358926400 
03/16/1933,-0.005602133887690 
03/17/1933, 0.010691253811400 
03/18/1933, 0.031969132065400 
03/20/1933, 0.017319925058000 
03/21/1933, 0.033780140333200 
03/22/1933,-0.012751699702800 
03/23/1933,-0.014189136712100 
03/24/1933, 0.012074160560600 
03/25/1933, 0.005533083241970 
03/27/1933, 0.008962972313700 
03/28/1933, 0.000373987185110 
03/29/1933, 0.012522796261600 
03/30/1933, 0.009359461551710 
03/31/1933, 0.009942756653270 
04/01/1933,-0.005141792867810 
04/03/1933, 0.000544982937061 
04/04/1933,-0.012121761172600 
04/05/1933, 0.015641467667700 
04/06/1933,-0.013856671294300 
04/07/1933, 0.008144344115560 
04/08/1933,-0.013751528981600 
04/10/1933,-0.030278567587500 
04/11/1933, 0.001539922816920 
04/12/1933, 0.034628049124300 
04/13/1933,-0.010516800245300 
04/15/1933, 0.000843083387735 
04/17/1933, 0.014892642900000 
04/18/1933,-0.013721568996800 
04/19/1933,-0.018208200194800 
04/20/1933,-0.014046859508700 
04/21/1933, 0.032923908274600 
04/22/1933,-0.028199903578600 
04/24/1933, 0.021117794622800 
04/25/1933, 0.007776775204890 
04/26/1933,-0.014584473183500 
04/27/1933, 0.015521348500800 
04/28/1933,-0.011986976088700 
04/29/1933,-0.032795509414000 
05/01/1933, 0.012071422178700 
05/02/1933,-0.006040544868180 
05/03/1933,-0.005042937460020 
05/04/1933,-0.009360773604900 
05/05/1933, 0.013606636504600 
05/06/1933, 0.015545624316100 
05/08/1933, 0.005817152163090 
05/09/1933, 0.001310170491840 
05/10/1933,-0.008900482270730 
05/11/1933, 0.019882367568800 
05/12/1933,-0.003352434382630 
05/13/1933, 0.013698775028300 
05/15/1933,-0.000896225547392 
05/16/1933,-0.011563421167200 
05/17/1933, 0.012296641834500 
05/18/1933, 0.007889931859020 
05/19/1933, 0.039538211998100 
05/20/1933, 0.010832744737700 
05/22/1933,-0.016387783735100 
05/23/1933,-0.020186943735900 
05/24/1933, 0.017018398907600 
05/25/1933, 0.044070686819000 
05/26/1933,-0.002827893018570 
05/27/1933, 0.016563025767800 
05/29/1933, 0.016074273309600 
05/31/1933, 0.014329729879400 
06/01/1933,-0.018244301922900 
06/02/1933,-0.018311245337000 
06/03/1933, 0.005179701168240 
06/05/1933, 0.019597780270400 
06/06/1933, 0.031486966136600 
